song_name,average_ms_played
Take Me Out,214218.5
Take Me To Church,45504.75
Take Me To Church (Acoustic Cover) feat. Matt Wright,208351.5
Take Me To Heaven,1695.0
Take Me To Hell,65928.2
Take Me To The River,82709.0
Take Me in Your Arms (Rock Me a Little While),115409.83333333333
Take Me in Your Arms (Rock Me a Little While) - 2006 Remaster,40405.354430379746
Take Me or Leave Me,92508.60714285714
Take Me or Leave Me - Karaoke Version,82923.0
Take Me to Church,191061.9738372093
Take Me to Church - Live From Spotify London,229323.06451612903
Take Me to Church - Live in America - Spring/Summer 2015,192948.0
"Take Me to the World / Starting Here, Starting Now",1462.0
Take Mine,16602.0
Take My Breath - Single Version,29751.137931034482
Take My Breath Away,1230.0
Take My Drunk Ass Home,26283.333333333332
Take My Hand,120252.5
Take My Love,5638.0
Take My Name,1841.3333333333333
"Take On the World - Theme Song From ""Girl Meets World""",3506.0
Take Over,19119.0
"Take The ""A"" Train",64234.333333333336
Take The Box,69605.85714285714
Take The Box - Demo,86779.44444444444
"Take The Box - Live At Concorde, Brighton / 2008",211946.0
Take The Box - Live At Porchester Hall / 2007,78947.0
Take The Box - Live From The Mercury Prize Awards / 2004,47738.333333333336
Take The Box - Seijis Buggin' Mix,3227.0
Take The Journey,2461.0
Take The Money And Run,60046.0
Take The Stairs,106059.0
Take This Heart of Gold,4086.0
Take Time Out,137142.0
Take What You Want (feat. Ozzy Osbourne & Travis Scott),1539.6666666666667
Take You Back (feat. Kehlani),47961.5
Take You Dancing,95378.98550724638
Take You Dancing - Zac Samuel Remix,62600.0
Take You High,464.0
Take You Home,19224.25
Take You There,5421.0
Take Your Love,2066.0
Take Your Time,137067.88188976378
Take Your Time (Coming Home),301.0
Take Yourself Home,64698.75
Take a Rest,277465.6666666667
Take a Shot and Make a TikTok,61347.0
Take a Walk,20096.0
Take on Me,66045.14285714286
Take on the World,4274.0
Take on the World Together (Demo),1996.0
Take Ü There (feat. Kiesza),11058.0
Take Ü There (feat. Kiesza) - Missy Elliott Remix,6130.0
Takeaway,119432.33333333333
Takeaway (feat. Lennon Stella),2089.5
Taken,235560.0
Takes Two,394.0
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",1230.0
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",22786.5
Takin' Care Of Business,96436.77981651376
Takin' It to the Streets,10495.0
Takin' Pills,67339.16666666667
Takin' Shots,216746.0
Taking Chances,298826.0
Taking Over Me,53584.0
Tala's Deathbed,0.0
Talia,16923.25
Talk,105246.5625
Talk (feat. Disclosure),35170.666666666664
Talk About,9949.5
Talk Dirty,157924.01923076922
Talk Dirty (feat. 2 Chainz),97208.05660377358
Talk Dirty (feat. 2 Chainz) - TJR Remix,9868.0
Talk Dirty - Instrumental; Live from Spotify NYC,1020.0
Talk Dirty - Karaoke,100553.5
Talk Dirty - Live from Spotify NYC,28367.0
Talk Dirty To Me,19356.0
Talk Dirty to Me,26314.0
Talk Is Cheap,1957.0
Talk It Up,917.0
Talk That Talk,118778.0
Talk To Me,123502.37777777777
Talk To Strangers,1024.0
Talk Too Much,1393.0
Talk You Out Of It,30899.944444444445
Talk You Out Of It - Acoustic,49050.0
Talk to Me,2670.0
Talkin About a Revolution,2391.0
Talkin' 'Bout A Miracle,1137.0
Talking Body,68933.0
Talking In Your Sleep,157038.48387096773
Talking in Your Sleep,91340.40186915887
Talking to You,16917.666666666668
Talking to Yourself,5870.0
Talking to the Moon,73745.0
Talkin’ 2 Myself,2733.5
Tall Cool One - 2006 Remaster,1973.0
Tall Guys,163493.0
Talladega,86718.76666666666
Tangerine (feat. Big Sean),27533.0
Tango Maureen (Karaoke Version),21339.0
Tango: Maureen,25590.6
Tango: Maureen - Best Of Version,121256.25
Tank Top,68168.45806451613
Tanker,2786.0
Tant Que J'ai Le Soleil,4760.0
Tap In,35177.333333333336
"Tap In (feat. Post Malone, DaBaby & Jack Harlow)",57190.0
Tarmac Blues,597.0
Taste,152631.02222222224
Taste (feat. Offset),12716.5
Taste It,2553.75
Taste of You,1024.0
Tattoo,23227.5
Tattooed Heart,42031.6
Tattoos,127013.2
Tattoos and Tequila,3761.0
Tattoos on This Town,2345.0
Taxi,19130.75
Taxman - 2022 Mix,661.0
Taxman - Remastered 2009,26702.666666666668
Taylor Swift 1989 Medley,69064.33333333333
Taylor Swift Mash-Up,3155.0
"Taylor, The Latte Boy",3297.0
Tchu Tchu Tcha (feat. Enrique Iglesias),146636.0
Tchá Tchá Tchá,26713.0
Te Amar Foi Ilusão,3552.0
Te Amo,3018.0
"Te Aviso, Te Anuncio (Tango)",2066.0
Te Boté - Remix,264614.0
Te Dejo Madrid,1323.8
Te Duele,200000.0
Te Felicito,28668.333333333332
Te Guste,1300.0
Te Quiero Baby (I Love You Baby),25390.5
Teach Me How To Love,20259.0
Teach Me How to Dougie,15090.5
"Teach Me Tonight - Live At The Hootenanny, London / 2004",129681.0
Teach Me Tonight - Live On Jools Holland Hootenanny / 2004,8326.111111111111
Teach Your Children,1904.0
Teacher,2252.0
Team,47726.296875
Team - A Timbaland Productions Remix,1276.5
Team - Cedric Gervais Remix,1602.0
Team - Dave Audé Remix,1741.0
Tear Me In Two,3622.0
Tear in My Heart,188493.0
Teardrops,1927.0
Teardrops On My Guitar - Radio Single Remix,32017.0
Tearin' Up My Heart,126000.0
Tearin' up My Heart - Radio Edit,81813.0
Tears Always Win,20271.0
Tears Dry - Original Version,170581.64705882352
Tears Dry On Their Own,148039.55384615384
Tears Dry On Their Own - Live At Porchester Hall / 2007,61030.5
"Tears Dry On Their Own - Live Jo Whiley, BBC Live Lounge Session / 2007",76918.2
Tears Dry On Their Own - Live On Later... With Jools Holland / 2006,115064.0
Tears Dry on Their Own - Acoustic,124127.93333333333
Tears Fall Down,14920.0
Tears Of Gold,2743.0
Tears On My Pillow,31892.5
Tears On My Pillow - From “Grease”,2020.0
Tears in Heaven,30650.0
Tears of Gold,35897.71428571428
Tears of Gold - Stripped,168809.0
Tears on My Pillow,63698.454545454544
Technicolour Beat,180119.0
Teddy Loves Her,105129.66666666667
Tee Shirt - Soundtrack Version,85804.66666666667
Teen Idle,3065.0
Teen Town,172333.0
Teenage Dirtbag,27344.833333333332
Teenage Dream,29094.18181818182
"Teenage Fantasy - Recorded at Metropolis Studios, London",6122.0
Teenage Fever,76814.0
Teenage Mind,1357.5
Teenager In Love,3622.0
Teenager in Love,18303.222222222223
Teenagers,96918.67857142857
Teenagers - Stripped,1671.0
Teeth,123049.05882352941
Telepath,3390.0
Telepathy (feat. Nile Rodgers),52804.25
Telephone,91206.40909090909
Telescope,124811.77952755906
Telescope - Live From Nashville,207693.0
Telescope - Radio Mix,169908.83333333334
Tell Em,1151.0
Tell Everyone,41377.0
Tell Her,130147.0
Tell Her You Love Her,1834.0
Tell Him The Truth,4481.0
Tell It To My Heart,104199.375
Tell It To My Heart (feat. Hozier),122021.0
Tell It To My Heart (feat. Hozier) - Fideles Remix,161068.0
Tell It To My Heart (feat. Hozier) - Ivan Gough & JYYE Remix,141850.0
Tell It To My Heart (feat. Hozier) - KREAM Remix,124859.5
Tell It To My Heart (feat. Hozier) - KVSH Remix,183870.0
Tell It To My Heart (feat. Hozier) - Matador Remix,181371.0
Tell It To My Heart (feat. Hozier) - Tiësto Remix,88933.0
Tell It to My Heart,220172.0
Tell Mama,78796.04545454546
Tell Mary,117298.125
Tell Me,203226.0
Tell Me A Story,168296.5
Tell Me Baby,247666.0
Tell Me How,94462.0
Tell Me Is It True,1323.0
Tell Me It's Not True,1323.0
Tell Me It's Okay - Demo,1280.0
Tell Me It's Over,177896.6
Tell Me It's Real,80337.75
Tell Me Something I Don't Know,7291.0
Tell Me U Luv Me (with Trippie Redd),6619.5
Tell Me When to Go (feat. Keak da Sneak),5015.0
Tell Me You Get Lonely,95259.0
Tell Me You Love Me,154399.87234042553
Tell Me You Love Me - Dave Audé Remix,115406.5
Tell Me You Love Me - NOTD Remix,181893.0
Tell Me You Love Me - Rock Version,151983.66666666666
Tell That Devil,150509.81904761904
Tell Ur Girlfriend,21358.5
Telling It Wrong - Mahogany Sessions,2786.0
Tellme,187251.0
Temperature,91370.98
Tempo (feat. Missy Elliott),144580.66666666666
Temporary,290852.0
Temporary Fix,0.0
Temporary Home,2062.909090909091
Temporary Love,85.0
Tempt My Trouble,130353.33333333333
Temptation,14918.0
Temptations,81084.0
Tempted,1137.0
Ten Million,2175.0
Ten Rounds with Jose Cuervo - Recall Mix,165581.0
Ten Thousand Hours,192705.2
Tenacious Mirabel,1973.0
Tenderly - Live On Later... With Jools Holland / 2006,12367.222222222223
Tenerife Sea,155943.4090909091
Tennessee Orange (Remix),1695.0
Tennessee Queen,1160.0
Tennessee Whiskey,78868.39306358382
Tennis Court,70240.25
Tennis Shoes,3947.0
Tension,21868.846153846152
Teo Licks,29035.0
Tequila,118575.0
Tequila - R3HAB Remix,3622.0
Tequila Does,18099.30769230769
Tequila Does - Remix,32774.444444444445
Tequila Makes Her Clothes Fall Off,4853.0
Tequila On A Boat (feat. Chris Lane),29930.5
Tequila Talkin',1880.0
Tequilawine,76528.66666666667
Terrapin,72500.6
Terrence Loves You,132074.3076923077
Terrible Thing,1787.0
Terrified,499.0
Testify,952.0
Texas Man,1468.25
Texas Sun,198823.25
Text Book,107413.77777777778
Text Me Texas,1486.0
Tha Crossroads,2888.0
Thank God,1904.0
Thank God For Hometowns,1172.0
Thank God For You,1880.0
Thank God I Do,63810.333333333336
Thank God I'm a Country Boy,23823.0
Thank God It's Christmas,30070.0
Thank God We Broke Up,2112.5
"Thank Goodness - From ""Wicked"" Original Broadway Cast Recording/2003",191823.0
Thank You,48786.75
Thank You (feat. R. City),43752.22222222222
Thank You - 2008 Remaster,1857.0
Thank You For All Your Loving,0.0
Thank You For Everything,195048.0
Thank You For The Music,4728.666666666667
Thank You For The Music - From 'Mamma Mia!' Original Motion Picture Soundtrack,113086.0
Thank You for Being You,1436.0
Thank You for the Venom,44351.666666666664
Thankful,255.0
Thanks For Your Time,1393.0
Thanks for Nothing,10123.0
Thanksgiving Theme,122374.0
That Ain't Me No More,1857.3333333333333
That Beautiful Sound,69747.76190476191
That Changes Everything,1934.6666666666667
That Could Still Be Us,3993.0
That Don't Impress Me Much,3297.0
That Don't Sound Like You,26748.75
That Fever (feat. Claire Tchaikowski),129013.5
That Funny Feeling,63106.25
That Girl,2160.4
That Green Gentleman (Things Have Changed),118109.31578947368
"That Green Gentleman (Things Have Changed) - Live at Congress Theater, Chicago, IL, 2008",34716.0
That Just Ain't Enough for Me,5673.0
That Lonesome Song,6303.0
That Man,2321.0
That Moon Song,1764.0
That Old Truck,36194.833333333336
That Song That We Used To Make Love To,25305.222222222223
That Thing You Do!,35921.0
That Was Us,226439.0
That Was Yesterday,52755.454545454544
That Western Skyline,150015.0
That Would Be Enough,2809.0
That'll Be The Day,31869.125
That'll Be the Day,167472.0
That's All - 2007 Remaster,0.0
That's All I Need,139857.6
That's All She Wrote,1759.5
That's Christmas to Me,56757.8
That's How You Got It,66519.66666666667
That's How You Know (feat. Kid Ink & Bebe Rexha),708.0
That's How You Know It's Love,13444.0
That's It (feat. Gucci Mane & 2 Chainz),33549.333333333336
That's Life (feat. Mac Miller & Sia),20691.6
That's My Attitude,2809.0
That's My Girl,59632.88888888889
That's My Kind Of Night,70427.51162790698
"That's Nature,",50800.0
That's Okay,8816.625
That's One I'll Keep,1625.0
That's Rock 'n' Roll,3088.0
That's The Kind Of Woman,1513.5
That's What I Like,111211.44
That's What I Like (feat. Fitz),45682.0
That's What I Love About Sunday,1207.0
That's What Love Can Do,29164.0
That's What Makes You Mine,203902.0
That's What Mamas Do,2879.0
That's What You Get,96988.33333333333
That's What's Up,232146.0
That's When I Love You,185.0
That's Where You Take Me,131458.0
That's Why We Fight (feat. Koe Wetzel),19319.0
That's You,534.0
That's a Rack,13374.333333333334
That's the Way (I Like It),154904.0
That's the Way (I Like It) - 2004 Remaster,30963.0
That's the Way I Like It (Rerecorded),96573.5
That's the Way Love Is - Underground Mix; Edit,255033.0
That’s Damn Rock & Roll,1671.0
That’s So True,191753.6
That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),3249.5
The (After) Life Of The Party,5827.6
The 30th,60179.0
The A Team,166503.95209580837
The A Team - Spotify Sessions,228783.0
The Adventures of Moon Man & Slim Shady (with Eminem),1432.0
The Air That I Breathe - 2008 Remaster,19958.2
The Albatross,92461.0
The Alchemy,98960.5
The Alcott (feat. Taylor Swift),54241.0
The American Dream Is Killing Me,63037.333333333336
The Angels,16081.333333333334
The Anthem,84909.77981651376
The Ants Go Marching,3308.0
The Archer,56731.2
The Armstrong Case,928.0
The Arrest,35706.142857142855
The Art Of Starting Over,35445.21428571428
The Artist,32908.0
The Baby,12492.0
The Bad Touch,88979.71428571429
The Balancer's Eye,92167.5
The Ball,1636.5
The Ballad Of Farquaad,1685.4
The Ballad Of Michael Valentine,3691.0
The Ballad Of The Green Berets,0.0
The Ballad of Mona Lisa,98035.9375
"The Ballad of Mona Lisa - Live at Amway Center, Orlando, FL, 4/14/2017",2716.5
The Ballad of Mr. Jenkins,232.0
The Ballad of Sweeney Todd,108760.0
"The Banjo Beat, Pt. 1",10332.0
The Barber and His Wife,11540.0
The Beach,2426.0
The Beat Goes On,160747.0
The Beautiful People - Burlesque Original Motion Picture Soundtrack,2716.0
The Beginning...,6751.0
The Bells Of Notre Dame,2005.0
The Benefits of Being My Man,2414.0
The Benny Hill Show - Tv Series Theme,7894.0
The Best,130551.25
The Best - Edit,138389.25
"The Best - Recorded at Metropolis Studios, London",132490.5
The Best Crew,236639.0
The Best Damn Thing,137404.7894736842
The Best Day,2647.0
The Best Day - Commentary,1184.0
The Best Of You,45104.5
The Best Part (Interlude),22331.842105263157
The Best Part Of Me,0.0
The Best Songs Come From Broken Hearts,6594.0
The Best You Had,1683.0
The Bible,81950.0
The Big Bang,160200.0
The Big Sleep,2084.6666666666665
The Birds Are Singing At Night,89099.57142857143
The Birthday of a King,204943.0
The Bitch Is Back - Introduction,59084.0
The Bitch Of Living - Original Broadway Cast Recording/2006,113087.8
The Black Dog,83985.0
The Blackest Day,70550.5
The Blonde Lead the Blind,100490.77777777778
The Blower's Daughter,1109.0
The Blues Have Blown Away,86724.0
The Bolter,238241.0
The Bomb,2647.0
The Bones,44440.10256410256
The Bones - Acoustic,90227.61904761905
The Bones - Dave Audé Remix,2043.0
The Bones - with Hozier,61480.35772357724
The Book Of Love - Single Version,96555.5
The Book of Love,14078.260869565218
The Boss,119091.0
The Bottom Line,1973.0
The Box,11489.9
The Box - Acoustic,49906.0
The Boxer,108605.72727272728
The Boxer feat. Mumford & Sons and Paul Simon,105842.85714285714
The Boy Is Mine,116742.66666666667
The Boys Are Too Refined,143165.5
The Boys Of Summer,1369.5
The Boys of Summer,153907.0
The Breach,103097.0
The Breakup Song,2681.5
"The Breakup Song (They Don't Write 'em) [In the Style of ""Greg Kihn Band""] {Karaoke Demonstration Version With Lead Vocal}",8637.5
The Bride Wore Black,1207.0
The Brightest Lights,2133.0
The Bro Duet,16788.0
The Broken Ones,6399.0
"The Brothers Came To Egypt / Grovel, Grovel",212230.0
The Building,24834.833333333332
The Bull,417.0
The Bullet,922.5
The Burned-Out Village,1346.0
The Business,62693.08
The Calendar,211599.92857142858
The Call - Live in London,189053.0
The Carmike,14605.0
The Carpal Tunnel Of Love,32848.0
The Cascades,82670.57142857143
The Cave,109321.8
The Cave - Live,251365.0
The Chain,2077.5
The Chain - 2004 Remaster,148665.83333333334
The Champion,50615.818181818184
The Champion - Bonus Track,29572.945945945947
The Change,975.0
The Children We Didn’t Have (Barbara) - 2018 Cut Song,3970.0
The Chipmunk Song (Christmas Don't Be Late),145902.5
The Christmas Song,77543.0
The Christmas Song (Chestnuts Roasting On An Open Fire),184054.75
The Christmas Song (Chestnuts Roasting on an Open Fire),129000.0
The Christmas Song (Shawn Mendes & Camila Cabello),196317.0
The Christmas Waltz,118259.0
The Church Channel,4634.0
The Circle Game,1764.0
The City,1068.0
The City Is at War,0.0
The Climb,112860.9054054054
"The Climb - From ""Hannah Montana The Movie""",127059.0
The Climb - Live,187625.3076923077
The Climb - Stripped,236093.0
The Comedian - 8Track,29860.0
The Contest,40944.875
The Cover - Hit the Ground,2660.0
The Cowboy In Me - Yellowstone Edition,58763.02631578947
The Cracks Emerge,2693.0
The Crapshooters' Dance,10692.25
The Crucifixion,8277.5
The Crying Game,4504.0
"The Cup of Life (The Official Song of the World Cup, France '98) - Remix - English Radio Edit",279920.0
The Cure,43033.22857142857
The Curse of Curves,156915.0
The Dark,40913.0
The Dark I Know Well - Original Broadway Cast Recording/2006,165086.4693877551
The Dashboard,696.0
The Daughters,5237.777777777777
The Day Before You,2252.0
The Day It Rained in Southern California,162840.1
The Day That Curly Billy Shot Down Crazy Sam Mcgee,4365.0
The Day That Curly Billy Shot Down Crazy Sam Mcgee - 2008 Remaster,4806.333333333333
The Day We Fell Apart,116.0
The Days,8430.666666666666
The Days We've Yet To Meet,2755.0
The Deep End - Supermini Remix,2113.0
The Devil Made Me Do It,2368.0
The Devil Named Music,963.5
The Devil Wears Lace,102137.82142857143
The Devil Wears Lace Pt. 2,100575.42857142857
The Devil Went Down to Georgia,71651.6265060241
The Devil's Den,3390.0
The Difference,2112.5
The Difference - Acoustic,11156.0
The Dinner Table,57354.0
The Distance,13360.333333333334
The District Sleeps Alone Tonight,284413.0
The Doctor,172827.0
The Door,103388.85294117648
The Door (Tiago PZK Version),212648.0
The Driver,5990.333333333333
The Driveway,54117.0
The Duel,256.0
The Edge Of Glory,82153.0
"The Edge Of Glory - Live From ""A Very Gaga Thanksgiving""",292706.0
The Edge of Glory,24383.0
The Emptiness Machine,1311.5
The End,35054.0
The End - Remastered 2009,3291.25
The End Of Love,1648.0
The End Of The Day,208973.0
The End Of The Innocence,278.0
The End of All Things,28368.533333333333
The End of Everything,43777.744680851065
The End of the Game,3320.0
The Enemy,1393.0
The Eulogy of You and Me,74131.33333333333
The Fade Out Line,29372.666666666668
The Fall,2437.5
The Falls - Recorded at Spotify Studios NYC,139807.0
The Fame,21319.916666666668
The Family Madrigal,199919.33333333334
"The Father, My Son, And The Holy Ghost",673.0
The Feel Good Drag,1416.0
The Feeling,8571.2
The Feeling Never Dies,3529.0
The Feels,153997.85074626867
The Few Things (With Charlotte Lawrence),1870.5
The Fighter,11834.055555555555
The Final Countdown,162.0
The Final Frame,534.0
The Finish Line,223000.0
The Fire,122237.66666666667
The First Night,137142.0
The First Noel,168599.0
The Fix (feat. Jeremih),14048.0
The Flood,89278.66666666667
The Floyd Song (Sunrise),65059.260869565216
The Fool On The Hill - Remastered 2009,2844.0
The Foundations of Decay,835.0
The Fox (What Does the Fox Say?),12375.0
The Freedom Song,49696.6
The Funeral,766.0
The Furthest Thing,234493.0
The Futile,1277.0
The Future,42.0
"The Future (feat. Antony, Cleopatra)",212418.5
The Future Freaks Me Out,132655.0
The Gambler,95373.75
The Game,70573.69230769231
The Game Is Over,1416.0
The Geeks Get the Girls,704.0
The General,511.0
The Getting By II,727.3333333333334
The Ghost,4760.0
The Ghost of Lovell Hill,68452.0
The Ghost of You,5711.5
The Ghost on the Shore,114793.35714285714
The Girl,1184.0
The Girl - Acoustic,164280.0
The Girl From Ipanema,43710.52
The Girl You Think I Am,4860.666666666667
The Girls,15743.0
The Git Up,85614.5
The Glamorous Life,1532.0
The Golden State (feat. Kathleen Edwards) - Soundtrack Version,2716.0
The Goldfish,2170.5
The Good,3552.0
The Good I'll Do,135679.12121212122
The Good Ones,3241.8333333333335
The Good Part,151860.0
The Good Side,1021.0
"The Good, the Bad and the Dirty",99866.45714285714
The Gospel Truth I / Main Titles - Hercules,2451.6666666666665
The Grants,174745.0
The Grass Ain’t Greener,122360.0
The Grease Mega-Mix,216624.9090909091
The Great Divide,34254.75
The Great Escape,6771.666666666667
The Great Pretender,11447.0
The Greatest,167693.2380952381
The Greatest (feat. Kendrick Lamar),133158.4
The Greatest Love Of All,9684.0
The Greatest Show,115647.34146341463
The Greatest Show - Bonus Track,157871.42857142858
The Greatest Showman Medley: The Greatest Show / A Million Dreams / Never Enough / Rewrite the Stars / This Is Me,48580.0
The Guilty Ones - Original Broadway Cast Recording/2006,26742.352941176472
The Guns Of Jericho,1532.0
The Guy That Says Goodbye to You Is Out of His Mind,196520.0
The Gypsy,6663.0
The Hammer's Coming Down,0.0
The Hamptons,174423.0
The Hand Of John L. Sullivan,2406.6666666666665
The Hands That Thieve,77349.72222222222
The Hard Way,8576.5
The Hardest Part,26874.25
The Harold Song,28644.0
The Harvard Variations,18098.176470588234
The Hazards Of Love 2 (Wager All),57373.0
The Hazards Of Love 4 (The Drowned),10992.0
The Heart Of Rock And Roll,1787.0
The Heart Of The Matter,35170.5
The Heart Part 5,2530.0
The Heart Wants What It Wants,67257.0
The Heat,221227.0
"The Heat Is On - From ""Beverly Hills Cop"" Soundtrack",2786.0
The Hell Song,4156.0
The Highway,162.0
The Hills,47176.0
The Hills - Remix,61458.5
The Hippopotamus,1532.0
The History of Wrong Guys,40393.666666666664
The Holly And The Ivy,144065.25
The Holly and the Ivy,203244.875
The Hook Up,105780.85714285714
The House That Built Me,17439.774193548386
The House We Never Built,177749.0
The Humbling River,3947.0
The Hun's Attack,905.0
The Hunger,1973.0
The I Love You Song,3715.0
The Ice Cream Song,16277.0
The Image of Me,1509.0
The Impression That I Get,11840.0
The Invitation Medley: Turn Your Eyes Upon Jesus / I Surrender All / I Have Decided to Follow Jesus,36478.0
"The Island, Pt. 1 (Dawn) - Skrillex Remix",1474.0
The Joke,3029.5
The Joker,50861.25
The Joker And The Queen,120938.0
The Joker And The Queen (feat. Taylor Swift),22917.5
The Journey Starts Today (Theme from Pokémon Journeys),7193.666666666667
The Judge,118595.33333333333
The Jump Off,83228.0
The Kids Aren't Alright,53503.36363636364
The Kilburn High Road,5030.666666666667
The Kill,157738.33333333334
The Killer (feat. Jaida Dreyer),75672.66666666667
The Killing Stone,0.0
The Kind of Love We Make,6454.2
The King,1462.5
The King and I (feat. CeeLo Green) - From the Original Motion Picture Soundtrack ELVIS,11347.5
The King of Wishful Thinking,487.0
The King of Wishful Thinking - Live From My Porch,1625.0
The Ladder,213.0
The Lake (feat. Gustave Rudman),9694.0
The Land I Call Home,16161.0
The Last Great Star in Hollywood,78569.5
The Last Of The Real Ones,11227.0
The Last One (feat. Evan Felker of Turnpike Troubadours),8637.0
The Last Saskatchewan Pirate,3274.0
The Last Serenade (Sailors And Fishermen),1346.0
The Last Shanty,17694.0
The Last Song Of Your Life,2391.0
The Last Supper,111910.81818181818
The Last Thing I Do,1555.0
The Last Time,298293.0
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),1574.7142857142858
The Last Time I Saw Adrianne,49304.0
The Latest Whistledown,2538.0
The Lazy Song,46515.0
The Lazy Song (Reggae Version),9125.0
The Letter,23486.5
The Letter (To Daddy),20671.0
The Light Behind Your Eyes,1898.0
The Lighthouse,3018.0
The Lighthouse Keeper,76817.75
The Lightning Storm,1532.0
The Likes of You Again,823.5
The Lion Sleeps Tonight,1021.0
The Lion Sleeps Tonight (Wimoweh),7275.0
The List,626.5
The Little Things - Kasbo Remix,183893.0
"The Little Things That Give You Away - Recorded at Neptune Valley, LA",15882.0
The Littlest Things,104933.07692307692
The Locals,20111.0
The Loco-Motion,129758.0
The Loco-Motion - Remastered 2002,3143.4
The Logical Song,64644.0
The London (feat. J. Cole & Travis Scott),7732.181818181818
The Long And Winding Road - Remastered 2009,5115.6
The Long Way,35418.04761904762
The Long Way Around,203025.63636363635
The Longest Time,2646.5
The Look,3831.0
The Lost Soul Down,75577.0
The Lotto,10240.0
The Louvre,464.0
The Love Club,66854.88888888889
The Love That We Need,1578.0
The Lucky One (Taylor's Version),2897.1666666666665
The Lucky Ones,10924.0
The Machine,3768.0
The Mack,3250.0
The Mad Hatter,533.0
The Man,79588.70454545454
The Man I Am,14512.0
The Man I Want to Be,1486.0
The Man That I Am,1741.0
The Man Who Can't Be Moved,76167.6
The Man Who Lives Forever,58611.166666666664
The Man Who Never Lied,205200.0
The Man with the Bag,725.0
"The Man, The Legend / Touchdown",1439.0
The Manuscript,224743.0
The Marines' Hymn (The U.S. Marine Song),35012.0
The Mark - Live Solo,10509.0
The May Queen,1787.0
The Me Inside of Me,46532.20930232558
The Meek Shall Inherit,70889.25
The Mentor,8243.0
The Mess We Make,1106.0
The Middle,71279.14285714286
The Middle (Acoustic Mashup),4458.0
The Middle - Acoustic,46.0
The Middle of Starting Over,2113.0
The Mighty Fall,212466.0
The Military - Original Broadway Cast Recording,10587.333333333334
The Mirror-Blue Night - Original Broadway Cast Recording/2006,10810.96
The Mixed Tape - 2015 Remastered,3993.0
The Moment I Knew (Taylor's Version),18976.85714285714
The Monster,157083.33561643836
"The Monster, Wake Me Up (Acoustic Mashup)",93181.0
The Moon Doesn’t Mind,1486.0
The Mop,228699.0
The Morning,312149.0
The Morning Of The Rain,102763.0
The Morning Stars - Recorded at Spotify Studios NYC,1160.0
The Most,87373.21126760563
The Most Beautiful Girl In The World,4411.0
The Mother,66197.5
The Motherfucker,2786.0
The Motto,108472.4074074074
The Music and the Mirror,46093.58823529412
"The Music of My Soul - From ""Memphis the Musical""",1671.0
The Name Of The Game - From 'Mamma Mia!' Original Motion Picture Soundtrack,33489.107142857145
The Name of the Wave,68243.33333333333
The Need,7279.0
The Negative,106454.68595041323
The New Girl In Town,31661.0
The New Ground,2461.0
The New Year,18757.0
The News,132672.36363636365
The Next Best American Record,84844.07407407407
The Next Ten Minutes Ago,2972.0
The Next Thing,10959.0
The Nicest Kids In Town,97567.0
The Nicest Kids in Town,3349.0
The Night Before (Life Goes On),2020.0
The Night Is Still Young,20628.0
The Night Last Night,0.0
The Night They Drove 'Ol Dixie Down,3181.0
The Night We Met,103174.10582010582
The Night We Met (13 Reasons Why),163043.0
The Night We Met (feat. Phoebe Bridgers),112343.55
The Night We Met - Instrumental,215581.0
The Nights,27035.5
The Ocean (feat. Shy Martin),66821.0
The Officer (feat. Bobso Architect & Hosai),4806.0
The Oldest Established,81569.5
The One,67657.86666666667
The One Feather Tail Of Miss Gertrude McFuzz - Original Broadway Cast Recording,70466.33333333333
The One Feather Tale Of Miss Gertrude McFuzz,76946.0
The One I Love - Remastered 2012,1896.0
The One That Got Away,123511.76315789473
The One That Got Away (Acoustic),79829.75
The One That Got Away - Acoustic,94949.96460176991
The One That You Call,2325.0
The Ones Left Behind,122313.0
The Ones That Didn’t Make It Back Home,1021.0
The Ones That Like Me,52593.0
The Ones Who Got Me Here,1044.0
The Only Boy Awake,81647.0
The Only Difference Between Martyrdom and Suicide Is Press Coverage,129789.74193548386
"The Only Difference Between Martyrdom and Suicide Is Press Coverage - Live at Congress Theater, Chicago, IL, 2008",37370.0
The Only Exception,175741.2857142857
The Only Living Boy in New York - Recorded at Spotify Studios NYC,10890.0
The Only One,89245.25
The Only One I Trust,1253.0
The Only Reason,2391.0
The Only Thing,19133.0
The Only Way Is Up,268374.0
The Only Way to Love,249000.0
The Oogum Boogum Song (Rerecorded),79011.0
The Opposite,123800.0
The Other - Stripped,45946.0
The Other Side,88338.0
The Other Side (Alessia Cara Version),77545.9
The Other Side (with MAX & Ty Dolla $ign),173916.58333333334
The Other Side - Acoustic,6338.5
The Other Side - Intro; Live from Spotify NYC,2461.0
The Other Side Of Paradise,320654.0
The Other Woman,196063.5
The Otherside,1044.0
The Otter,119758.0
The Overpass,90915.36
The Pajama Game: I'm Not at All in Love - Piano Accompaniment,1323.0
The Pantaloon,17623.0
The Parting Glass,28798.0
The Parting Glass - Live from the Late Late Show,93981.66666666667
The Partisan - Recorded at Spotify Studios NYC,4551.0
