id,species,observed_on,created_on,updated_on,place,user,latitude,longitude,url
82861860,Northern Diamondback Terrapin,2021-06-13 12:20:03-04:00,2021-06-13 12:30:43-04:00,2021-06-24 16:35:05-04:00,"New Jersey, US",julesfiordaliso,39.3094373406,-74.5537951646,https://www.inaturalist.org/observations/82861860
82860791,Northern Diamondback Terrapin,2021-06-13 12:22:15-04:00,2021-06-13 12:24:09-04:00,2021-06-24 16:35:44-04:00,"New Jersey, US",stellaleia,39.2624433561,-74.5575660175,https://www.inaturalist.org/observations/82860791
82860085,Northern Diamondback Terrapin,2021-06-13 12:17:41-04:00,2021-06-13 12:20:12-04:00,2021-06-24 16:36:27-04:00,"New Jersey, US",stellaleia,39.2613198395,-74.4756533805,https://www.inaturalist.org/observations/82860085
82859700,Northern Diamondback Terrapin,2021-06-13 10:11:00-04:00,2021-06-13 12:17:45-04:00,2021-06-13 12:31:31-04:00,"New Jersey, US",tnolan,39.4248568013,-74.3747671763,https://www.inaturalist.org/observations/82859700
82850941,Northern Diamondback Terrapin,2021-06-13 11:22:25-04:00,2021-06-13 11:25:08-04:00,2021-06-24 16:41:51-04:00,"New Jersey, US",julesfiordaliso,39.3953824197,-74.4690034301,https://www.inaturalist.org/observations/82850941
82850329,Northern Diamondback Terrapin,2021-06-13 11:19:07-04:00,2021-06-13 11:21:01-04:00,2021-06-24 16:42:50-04:00,"New Jersey, US",stellaleia,39.2332853324,-74.5186269194,https://www.inaturalist.org/observations/82850329
82848772,Northern Diamondback Terrapin,2021-06-13 11:10:05-04:00,2021-06-13 11:11:59-04:00,2021-06-24 16:43:23-04:00,"New Jersey, US",julesfiordaliso,39.2427926558,-74.5971452425,https://www.inaturalist.org/observations/82848772
82848453,Northern Diamondback Terrapin,2021-06-13 11:05:59-04:00,2021-06-13 11:09:06-04:00,2021-06-24 16:44:18-04:00,"New Jersey, US",nadialopane,39.393770672,-74.5159933193,https://www.inaturalist.org/observations/82848453
82847618,Northern Diamondback Terrapin,2021-06-13 10:59:34-04:00,2021-06-13 11:02:59-04:00,2021-06-24 16:45:16-04:00,"New Jersey, US",stellaleia,39.3958557476,-74.4483949969,https://www.inaturalist.org/observations/82847618
82734338,Northern Diamondback Terrapin,2021-06-12 16:07:51-04:00,2021-06-12 16:08:49-04:00,2023-04-19 01:30:19-04:00,"New Jersey, US",lrburger,39.5896021449,-74.310027587,https://www.inaturalist.org/observations/82734338
82732707,Northern Diamondback Terrapin,2021-06-12 15:56:21-04:00,2021-06-12 15:56:41-04:00,2023-04-19 01:30:18-04:00,"New Jersey, US",lrburger,39.5948350199,-74.3347985929,https://www.inaturalist.org/observations/82732707
82732619,Northern Diamondback Terrapin,2021-06-12 15:55:25-04:00,2021-06-12 15:56:01-04:00,2023-04-19 01:30:17-04:00,"New Jersey, US",lrburger,39.415512928,-74.3976410972,https://www.inaturalist.org/observations/82732619
82727973,Northern Diamondback Terrapin,2021-06-12 15:13:01-04:00,2021-06-12 15:28:00-04:00,2021-06-12 16:36:34-04:00,"New Jersey, US",samhain73,39.7230174675,-74.2075358516,https://www.inaturalist.org/observations/82727973
82712958,Northern Diamondback Terrapin,2021-06-12 13:47:27-04:00,2021-06-12 13:49:31-04:00,2023-04-19 01:30:40-04:00,"New Jersey, US",lrburger,39.7176037606,-74.2714760998,https://www.inaturalist.org/observations/82712958
82711945,Northern Diamondback Terrapin,2021-06-12 13:41:58-04:00,2021-06-12 13:42:34-04:00,2023-04-19 01:30:42-04:00,"New Jersey, US",lrburger,39.7999172579,-74.2466492941,https://www.inaturalist.org/observations/82711945
82710464,Northern Diamondback Terrapin,2021-06-12 13:31:42-04:00,2021-06-12 13:32:18-04:00,2023-04-19 01:30:43-04:00,"New Jersey, US",lrburger,39.7151217644,-74.2629454607,https://www.inaturalist.org/observations/82710464
82710268,Northern Diamondback Terrapin,2021-06-12 13:31:22-04:00,2021-06-12 13:31:28-04:00,2022-10-24 17:24:59-04:00,"New Jersey, US",lrburger,39.6173695914,-74.3479173873,https://www.inaturalist.org/observations/82710268
82710057,Northern Diamondback Terrapin,2021-06-12 13:28:57-04:00,2021-06-12 13:29:50-04:00,2023-05-31 09:32:59-04:00,"New Jersey, US",lrburger,39.7770141046,-74.2236007273,https://www.inaturalist.org/observations/82710057
82708886,Northern Diamondback Terrapin,2021-06-12 13:21:38-04:00,2021-06-12 13:22:26-04:00,2022-07-24 21:40:35-04:00,"New Jersey, US",lrburger,39.7787313817,-74.384688017,https://www.inaturalist.org/observations/82708886
82708201,Northern Diamondback Terrapin,2021-06-12 13:17:55-04:00,2021-06-12 13:18:27-04:00,2023-04-19 01:28:38-04:00,"New Jersey, US",lrburger,39.7132907433,-74.2077898581,https://www.inaturalist.org/observations/82708201
82708110,Northern Diamondback Terrapin,2021-06-12 13:17:33-04:00,2021-06-12 13:17:39-04:00,2023-04-19 01:28:43-04:00,"New Jersey, US",lrburger,39.7069979677,-74.2920653632,https://www.inaturalist.org/observations/82708110
82708080,Northern Diamondback Terrapin,2021-06-12 13:17:04-04:00,2021-06-12 13:17:23-04:00,2023-04-19 01:29:01-04:00,"New Jersey, US",lrburger,39.6104971878,-74.3068485138,https://www.inaturalist.org/observations/82708080
82707004,Northern Diamondback Terrapin,2021-06-12 13:09:10-04:00,2021-06-12 13:10:14-04:00,2021-06-12 13:31:11-04:00,"New Jersey, US",samhain73,39.5235615788,-74.2641273135,https://www.inaturalist.org/observations/82707004
82706818,Northern Diamondback Terrapin,2021-06-12 13:07:50-04:00,2021-06-12 13:08:45-04:00,2023-04-21 01:38:19-04:00,"New Jersey, US",lrburger,39.6590461095,-74.3106989613,https://www.inaturalist.org/observations/82706818
82706523,Northern Diamondback Terrapin,2021-06-12 13:06:32-04:00,2021-06-12 13:07:01-04:00,2022-10-18 18:39:37-04:00,"New Jersey, US",lrburger,39.6541581702,-74.3295904468,https://www.inaturalist.org/observations/82706523
82706373,Northern Diamondback Terrapin,2021-06-12 13:05:11-04:00,2021-06-12 13:06:03-04:00,2021-06-12 13:31:18-04:00,"New Jersey, US",samhain73,39.4669236992,-74.3007342036,https://www.inaturalist.org/observations/82706373
82706255,Northern Diamondback Terrapin,2021-06-12 12:09:54-04:00,2021-06-12 13:05:08-04:00,2021-06-12 13:31:29-04:00,"New Jersey, US",samhain73,39.4348355433,-74.2054799,https://www.inaturalist.org/observations/82706255
82705452,Northern Diamondback Terrapin,2021-06-12 12:59:11-04:00,2021-06-12 12:59:46-04:00,2023-04-19 01:29:05-04:00,"New Jersey, US",lrburger,39.7696175693,-74.2793845631,https://www.inaturalist.org/observations/82705452
82705304,Northern Diamondback Terrapin,2021-06-12 12:56:56-04:00,2021-06-12 12:58:39-04:00,2023-04-19 01:28:59-04:00,"New Jersey, US",lrburger,39.7749326,-74.3406568193,https://www.inaturalist.org/observations/82705304
82704212,Northern Diamondback Terrapin,2021-06-12 12:51:00-04:00,2021-06-12 12:51:42-04:00,2023-04-19 01:28:58-04:00,"New Jersey, US",lrburger,39.7546059162,-74.3162932609,https://www.inaturalist.org/observations/82704212
82703902,Northern Diamondback Terrapin,2021-06-12 12:48:47-04:00,2021-06-12 12:49:24-04:00,2023-04-19 01:28:55-04:00,"New Jersey, US",lrburger,39.677123132,-74.3038981034,https://www.inaturalist.org/observations/82703902
82701491,Northern Diamondback Terrapin,2021-06-12 12:34:18-04:00,2021-06-12 12:34:46-04:00,2021-07-01 20:04:33-04:00,"New Jersey, US",lrburger,39.6355050049,-74.3925994327,https://www.inaturalist.org/observations/82701491
82701237,Northern Diamondback Terrapin,2021-06-12 12:32:39-04:00,2021-06-12 12:33:11-04:00,2023-04-19 01:28:53-04:00,"New Jersey, US",lrburger,39.7512959608,-74.3021092226,https://www.inaturalist.org/observations/82701237
82700795,Northern Diamondback Terrapin,2021-06-12 12:29:06-04:00,2021-06-12 12:30:44-04:00,2021-07-23 11:50:19-04:00,"New Jersey, US",lrburger,39.6570003406,-74.3193508405,https://www.inaturalist.org/observations/82700795
82700172,Northern Diamondback Terrapin,2021-06-12 12:26:21-04:00,2021-06-12 12:27:06-04:00,2021-06-28 13:29:53-04:00,"New Jersey, US",lrburger,39.6889041496,-74.3138087631,https://www.inaturalist.org/observations/82700172
82699679,Northern Diamondback Terrapin,2021-06-12 12:23:38-04:00,2021-06-12 12:23:44-04:00,2022-10-24 17:25:07-04:00,"New Jersey, US",lrburger,39.6108711955,-74.3392239865,https://www.inaturalist.org/observations/82699679
82699589,Northern Diamondback Terrapin,2021-06-12 12:22:31-04:00,2021-06-12 12:23:14-04:00,2023-04-21 01:38:11-04:00,"New Jersey, US",lrburger,39.6179718554,-74.2477645815,https://www.inaturalist.org/observations/82699589
82696999,Northern Diamondback Terrapin,2021-06-12 12:05:50+00:00,2021-06-12 16:07:15+00:00,2021-06-13 03:01:48+00:00,"New Jersey, US",samhain73,39.4918223174,-74.2529332344,https://www.inaturalist.org/observations/82696999
82696626,Northern Diamondback Terrapin,2021-06-12 12:03:41-04:00,2021-06-12 12:04:33-04:00,2021-06-12 12:38:48-04:00,"New Jersey, US",samhain73,39.5221650281,-74.2366726122,https://www.inaturalist.org/observations/82696626
82696451,Northern Diamondback Terrapin,2021-06-12 12:01:02-04:00,2021-06-12 12:03:12-04:00,2021-06-12 12:38:54-04:00,"New Jersey, US",samhain73,39.4622682661,-74.3747929306,https://www.inaturalist.org/observations/82696451
82695311,Northern Diamondback Terrapin,2021-06-12 11:54:45-04:00,2021-06-12 11:56:23-04:00,2021-06-12 23:01:36-04:00,"New Jersey, US",samhain73,39.443218259,-74.3205018215,https://www.inaturalist.org/observations/82695311
82693609,Northern Diamondback Terrapin,2021-06-12 11:44:45-04:00,2021-06-12 11:46:20-04:00,2021-06-12 12:39:24-04:00,"New Jersey, US",davinariddell,39.4886340382,-74.2495514259,https://www.inaturalist.org/observations/82693609
82691042,Northern Diamondback Terrapin,2021-06-12 11:28:29-04:00,2021-06-12 11:29:16-04:00,2021-06-12 12:42:00-04:00,"New Jersey, US",davinariddell,39.4304346936,-74.2475238448,https://www.inaturalist.org/observations/82691042
82689581,Northern Diamondback Terrapin,2021-06-12 11:19:26-04:00,2021-06-12 11:20:19-04:00,2021-06-12 12:42:21-04:00,"New Jersey, US",davinariddell,39.5745217729,-74.3795864248,https://www.inaturalist.org/observations/82689581
82687362,Northern Diamondback Terrapin,2021-06-12 11:04:29+00:00,2021-06-12 15:06:12+00:00,2022-01-23 21:55:57+00:00,"New Jersey, US",jaburger,39.6726316688,-74.3615800275,https://www.inaturalist.org/observations/82687362
82686219,Northern Diamondback Terrapin,2021-06-12 10:57:13+00:00,2021-06-12 14:59:00+00:00,2021-06-12 15:57:02+00:00,"New Jersey, US",samhain73,39.5283379839,-74.3291375011,https://www.inaturalist.org/observations/82686219
82684878,Northern Diamondback Terrapin,2021-06-12 10:49:10-04:00,2021-06-12 10:50:24-04:00,2023-04-21 01:37:50-04:00,"New Jersey, US",jaburger,39.7825367988,-74.2623460635,https://www.inaturalist.org/observations/82684878
82553106,Northern Diamondback Terrapin,2021-06-10 16:40:24-04:00,2021-06-11 11:11:20-04:00,2021-06-12 12:03:48-04:00,"New Jersey, US",reidhardin,39.3958279839,-74.7502561659,https://www.inaturalist.org/observations/82553106
82535864,Northern Diamondback Terrapin,2021-06-11 08:26:30-04:00,2021-06-11 08:27:15-04:00,2021-06-11 09:57:49-04:00,"New Jersey, US",tjc647,39.4273304132,-74.3366394767,https://www.inaturalist.org/observations/82535864
82513956,Northern Diamondback Terrapin,2021-06-10 23:49:47-04:00,2021-06-11 01:32:29-04:00,2021-06-11 05:32:49-04:00,"New Jersey, US",erin_allison,39.1517298763,-74.854495484,https://www.inaturalist.org/observations/82513956
82468022,Northern Diamondback Terrapin,2021-06-10 15:43:33-04:00,2021-06-10 16:43:37-04:00,2021-06-24 16:45:50-04:00,"New Jersey, US",d8nia,39.231879609,-74.4522228571,https://www.inaturalist.org/observations/82468022
82447347,Northern Diamondback Terrapin,2021-06-10 13:47:59-04:00,2021-06-10 13:53:04-04:00,2021-06-24 16:46:24-04:00,"New Jersey, US",pderoo,39.3087588809,-74.4617709877,https://www.inaturalist.org/observations/82447347
82446470,Northern Diamondback Terrapin,2021-06-10 14:30:00-04:00,2021-06-10 13:46:41-04:00,2021-06-24 16:47:02-04:00,"New Jersey, US",pderoo,39.3952440311,-74.5582029945,https://www.inaturalist.org/observations/82446470
82433150,Northern Diamondback Terrapin,2021-06-10 12:06:17-04:00,2021-06-10 12:06:54-04:00,2021-06-10 12:14:14-04:00,"New Jersey, US",moranca,39.4411893698,-74.2428215693,https://www.inaturalist.org/observations/82433150
82432946,Northern Diamondback Terrapin,2021-06-10 12:04:09-04:00,2021-06-10 12:05:01-04:00,2021-06-10 12:14:08-04:00,"New Jersey, US",moranca,39.5391410731,-74.2481778216,https://www.inaturalist.org/observations/82432946
82432389,Northern Diamondback Terrapin,2021-06-10 11:58:58-04:00,2021-06-10 11:59:24-04:00,2021-06-10 12:13:59-04:00,"New Jersey, US",moranca,39.4647041954,-74.3860655762,https://www.inaturalist.org/observations/82432389
82431093,Northern Diamondback Terrapin,2021-06-10 11:48:45-04:00,2021-06-10 11:49:36-04:00,2021-06-10 12:13:51-04:00,"New Jersey, US",moranca,39.500102982,-74.224335173,https://www.inaturalist.org/observations/82431093
82427834,Northern Diamondback Terrapin,2021-06-10 11:18:44-04:00,2021-06-10 11:20:06-04:00,2021-06-10 11:46:23-04:00,"New Jersey, US",moranca,39.5420142263,-74.3730454407,https://www.inaturalist.org/observations/82427834
82427744,Northern Diamondback Terrapin,2021-06-10 11:08:40-04:00,2021-06-10 11:19:27-04:00,2021-06-10 11:46:32-04:00,"New Jersey, US",moranca,39.41468052,-74.2644612882,https://www.inaturalist.org/observations/82427744
82426401,Northern Diamondback Terrapin,2021-06-10 11:07:40-04:00,2021-06-10 11:08:22-04:00,2021-06-10 11:46:40-04:00,"New Jersey, US",moranca,39.5119354189,-74.3683801067,https://www.inaturalist.org/observations/82426401
82425850,Northern Diamondback Terrapin,2021-06-10 11:01:27-04:00,2021-06-10 11:03:53-04:00,2021-06-10 11:46:50-04:00,"New Jersey, US",moranca,39.4115106992,-74.3842452082,https://www.inaturalist.org/observations/82425850
82425127,Northern Diamondback Terrapin,2021-06-10 10:57:26-04:00,2021-06-10 10:57:59-04:00,2021-06-10 11:46:56-04:00,"New Jersey, US",moranca,39.5870772933,-74.2678320109,https://www.inaturalist.org/observations/82425127
82423954,Northern Diamondback Terrapin,2021-06-10 10:47:46-04:00,2021-06-10 10:48:36-04:00,2021-06-10 11:47:05-04:00,"New Jersey, US",moranca,39.599584788,-74.2290801257,https://www.inaturalist.org/observations/82423954
82415457,Northern Diamondback Terrapin,2021-06-10 09:23:28-04:00,2021-06-10 09:24:01-04:00,2021-06-10 09:59:47-04:00,"New Jersey, US",moranca,39.4548176966,-74.3880524552,https://www.inaturalist.org/observations/82415457
82344251,Northern Diamondback Terrapin,2021-06-09 17:16:53-04:00,2021-06-09 17:17:22-04:00,2023-04-21 01:38:56-04:00,"New Jersey, US",lrburger,39.7332385833,-74.2483917972,https://www.inaturalist.org/observations/82344251
82338437,Northern Diamondback Terrapin,2021-06-09 16:26:37-04:00,2021-06-09 16:27:16-04:00,2022-03-27 11:48:39-04:00,"New Jersey, US",jaburger,39.7267902002,-74.2847457544,https://www.inaturalist.org/observations/82338437
82301108,Northern Diamondback Terrapin,2021-06-09 11:11:50-04:00,2021-06-09 11:33:14-04:00,2021-06-10 17:35:40-04:00,"New Jersey, US",dsnaturalist21,39.2665911889,-74.7524503283,https://www.inaturalist.org/observations/82301108
82300685,Northern Diamondback Terrapin,2021-06-09 11:28:10-04:00,2021-06-09 11:29:11-04:00,2021-06-09 14:04:14-04:00,"New Jersey, US",moranca,39.4777936073,-74.3051129641,https://www.inaturalist.org/observations/82300685
82300524,Northern Diamondback Terrapin,2021-06-09 11:26:50-04:00,2021-06-09 11:27:28-04:00,2021-06-09 14:04:23-04:00,"New Jersey, US",moranca,39.4241849538,-74.3073692304,https://www.inaturalist.org/observations/82300524
82294998,Northern Diamondback Terrapin,2021-06-09 09:56:13-04:00,2021-06-09 10:46:21-04:00,2021-06-09 16:27:13-04:00,"New Jersey, US",d8nia,39.3445204479,-74.5419221295,https://www.inaturalist.org/observations/82294998
82294722,Northern Diamondback Terrapin,2021-06-09 09:08:00-04:00,2021-06-09 10:44:27-04:00,2021-06-09 16:27:46-04:00,"New Jersey, US",d8nia,39.2600572966,-74.5201231929,https://www.inaturalist.org/observations/82294722
82294284,Northern Diamondback Terrapin,2021-06-09 09:30:19-04:00,2021-06-09 10:40:29-04:00,2021-06-09 16:28:25-04:00,"New Jersey, US",d8nia,39.3434191562,-74.5067067785,https://www.inaturalist.org/observations/82294284
82294033,Northern Diamondback Terrapin,2021-06-09 09:00:07-04:00,2021-06-09 10:38:16-04:00,2021-06-09 16:28:44-04:00,"New Jersey, US",d8nia,39.3426755284,-74.5932029412,https://www.inaturalist.org/observations/82294033
82284377,Northern Diamondback Terrapin,2021-06-09 09:06:04-04:00,2021-06-09 09:06:47-04:00,2023-04-21 01:38:35-04:00,"New Jersey, US",sharlener,39.5066796651,-74.3236412119,https://www.inaturalist.org/observations/82284377
82245005,Northern Diamondback Terrapin,2021-06-08 09:56:31-04:00,2021-06-08 22:49:58-04:00,2021-06-13 15:49:09-04:00,"New Jersey, US",bert_filemyr,39.5366798396,-74.4599897197,https://www.inaturalist.org/observations/82245005
82237865,Northern Diamondback Terrapin,2021-06-08 10:48:02-04:00,2021-06-08 21:35:40-04:00,2022-05-12 20:19:15-04:00,"New Jersey, US",galecannon,39.5529624925,-74.5939315586,https://www.inaturalist.org/observations/82237865
82226501,Northern Diamondback Terrapin,2021-06-08 11:32:12-04:00,2021-06-08 19:54:38-04:00,2021-06-10 17:42:55-04:00,"Cumberland County, US-NJ, US",billysbrown,39.2314118453,-75.1390846605,https://www.inaturalist.org/observations/82226501
82225704,Northern Diamondback Terrapin,2021-06-08 19:44:54-04:00,2021-06-08 19:47:24-04:00,2021-06-24 16:49:47-04:00,"New Jersey, US",stellaleia,39.3530114623,-74.4067335084,https://www.inaturalist.org/observations/82225704
82224011,Northern Diamondback Terrapin,2021-06-08 19:30:45-04:00,2021-06-08 19:31:56-04:00,2021-06-24 16:50:34-04:00,"New Jersey, US",stellaleia,39.2271810182,-74.5719151937,https://www.inaturalist.org/observations/82224011
82222328,Northern Diamondback Terrapin,2021-06-08 19:12:45-04:00,2021-06-08 19:17:34-04:00,2021-06-24 16:51:14-04:00,"New Jersey, US",stellaleia,39.3175059149,-74.5595140131,https://www.inaturalist.org/observations/82222328
82200616,Northern Diamondback Terrapin,2021-06-08 16:06:58-04:00,2021-06-08 16:07:02-04:00,2021-06-09 16:33:17-04:00,"New Jersey, US",allieninfa,39.2117508682,-74.4600590124,https://www.inaturalist.org/observations/82200616
82200518,Northern Diamondback Terrapin,2021-06-08 16:02:15-04:00,2021-06-08 16:05:46-04:00,2021-06-08 16:13:10-04:00,"New Jersey, US",allieninfa,39.2070953847,-74.4718805203,https://www.inaturalist.org/observations/82200518
82199849,Northern Diamondback Terrapin,2021-06-08 15:53:45-04:00,2021-06-08 16:00:13-04:00,2021-06-08 16:13:24-04:00,"New Jersey, US",allieninfa,39.2055172367,-74.5490549737,https://www.inaturalist.org/observations/82199849
82170550,Northern Diamondback Terrapin,2021-06-08 11:54:13-04:00,2021-06-08 12:00:43-04:00,2021-06-10 17:47:02-04:00,"New Jersey, US",bumblepuppy,39.0411640804,-74.6489919569,https://www.inaturalist.org/observations/82170550
82164583,Northern Diamondback Terrapin,2021-06-08 11:10:13-04:00,2021-06-08 11:10:50-04:00,2021-06-08 11:15:28-04:00,"New Jersey, US",moranca,39.5837091492,-74.2507061782,https://www.inaturalist.org/observations/82164583
82164517,Northern Diamondback Terrapin,2021-06-08 09:10:31-04:00,2021-06-08 11:10:10-04:00,2021-06-09 16:33:45-04:00,"New Jersey, US",d8nia,39.2456823616,-74.5877106174,https://www.inaturalist.org/observations/82164517
82164160,Northern Diamondback Terrapin,2021-06-08 09:28:00-04:00,2021-06-08 11:06:31-04:00,2024-10-20 12:28:08-04:00,"New Jersey, US",d8nia,39.2404869803,-74.5896163444,https://www.inaturalist.org/observations/82164160
82164015,Northern Diamondback Terrapin,2021-06-08 09:09:52-04:00,2021-06-08 11:04:53-04:00,2024-10-20 12:28:09-04:00,"New Jersey, US",d8nia,39.2123369771,-74.5353603827,https://www.inaturalist.org/observations/82164015
82163670,Northern Diamondback Terrapin,2021-06-08 09:31:47-04:00,2021-06-08 11:03:17-04:00,2021-06-09 16:34:40-04:00,"New Jersey, US",d8nia,39.2492801958,-74.4289316949,https://www.inaturalist.org/observations/82163670
82163413,Northern Diamondback Terrapin,2021-06-08 09:17:31-04:00,2021-06-08 11:00:47-04:00,2021-06-09 16:35:19-04:00,"New Jersey, US",d8nia,39.3188416605,-74.4049202031,https://www.inaturalist.org/observations/82163413
82159977,Northern Diamondback Terrapin,2021-06-08 10:33:17-04:00,2021-06-08 10:34:19-04:00,2021-06-08 11:17:29-04:00,"New Jersey, US",sharlener,39.4298760749,-74.3962143281,https://www.inaturalist.org/observations/82159977
82159419,Northern Diamondback Terrapin,2021-06-08 10:27:56-04:00,2021-06-08 10:28:34-04:00,2021-06-08 11:31:39-04:00,"New Jersey, US",moranca,39.5236334404,-74.2154520388,https://www.inaturalist.org/observations/82159419
82159062,Northern Diamondback Terrapin,2021-06-08 10:24:31-04:00,2021-06-08 10:25:20-04:00,2021-06-08 11:18:32-04:00,"New Jersey, US",moranca,39.4107462156,-74.3155565186,https://www.inaturalist.org/observations/82159062
82155766,Northern Diamondback Terrapin,2021-06-08 09:55:57-04:00,2021-06-08 09:56:23-04:00,2021-06-08 11:18:40-04:00,"New Jersey, US",mibnnzyahoocom,39.5151813734,-74.3002080724,https://www.inaturalist.org/observations/82155766
82151946,Northern Diamondback Terrapin,2021-06-08 09:22:10-04:00,2021-06-08 09:22:39-04:00,2021-06-08 11:31:05-04:00,"New Jersey, US",moranca,39.5747673303,-74.2341601356,https://www.inaturalist.org/observations/82151946
82151085,Northern Diamondback Terrapin,2021-06-08 09:14:00-04:00,2021-06-08 09:14:26-04:00,2021-06-08 11:29:55-04:00,"New Jersey, US",moranca,39.4632483362,-74.3402479874,https://www.inaturalist.org/observations/82151085
82150846,Northern Diamondback Terrapin,2021-06-08 09:10:42-04:00,2021-06-08 09:11:22-04:00,2021-06-08 11:29:21-04:00,"New Jersey, US",moranca,39.5678425698,-74.274805693,https://www.inaturalist.org/observations/82150846
82149948,Northern Diamondback Terrapin,2021-06-08 09:01:41-04:00,2021-06-08 09:02:08-04:00,2021-06-08 13:09:50-04:00,"New Jersey, US",moranca,39.4077754599,-74.3648202733,https://www.inaturalist.org/observations/82149948
82149896,Northern Diamondback Terrapin,2021-06-08 09:00:51-04:00,2021-06-08 09:01:23-04:00,2021-06-08 11:28:08-04:00,"New Jersey, US",moranca,39.5209051273,-74.367233307,https://www.inaturalist.org/observations/82149896
82148618,Northern Diamondback Terrapin,2021-06-08 08:47:48-04:00,2021-06-08 08:48:26-04:00,2021-06-08 09:25:19-04:00,"New Jersey, US",mibnnzyahoocom,39.5629586011,-74.2153922794,https://www.inaturalist.org/observations/82148618
82140685,Northern Diamondback Terrapin,2021-06-08 06:43:18-04:00,2021-06-08 06:57:46-04:00,2022-01-27 11:08:02-05:00,"New Jersey, US",reclaimednj,39.4096343117,-74.3954740809,https://www.inaturalist.org/observations/82140685
82101019,Northern Diamondback Terrapin,2021-06-07 20:42:02-04:00,2021-06-07 20:50:31-04:00,2021-06-08 08:01:30-04:00,"New Jersey, US",rubenpereznj,39.2685244674,-74.730352289,https://www.inaturalist.org/observations/82101019
82088413,Northern Diamondback Terrapin,2021-06-07 10:56:00-04:00,2021-06-07 18:52:54-04:00,2021-12-18 04:42:02-05:00,"New Jersey, US",gipsie,39.3769415951,-74.4681710735,https://www.inaturalist.org/observations/82088413
82038784,Mud Fiddler Crab,2021-06-06 09:38:00-04:00,2021-06-07 12:12:40-04:00,2021-06-08 14:00:10-04:00,"Galloway, NJ, USA",danielmorton,39.4628864989,-74.4487591258,https://www.inaturalist.org/observations/82038784
82038782,Northern Diamondback Terrapin,2021-06-06 09:22:00-04:00,2021-06-07 12:12:40-04:00,2023-06-28 09:51:34-04:00,"New Jersey, US",danielmorton,39.5984847979,-74.4549929757,https://www.inaturalist.org/observations/82038782
82038775,Northern Diamondback Terrapin,2021-06-06 09:22:00-04:00,2021-06-07 12:12:37-04:00,2023-06-28 09:51:41-04:00,"New Jersey, US",danielmorton,39.4705734946,-74.5822485954,https://www.inaturalist.org/observations/82038775
82028812,Northern Diamondback Terrapin,2021-06-07 09:59:59-04:00,2021-06-07 10:58:54-04:00,2024-10-20 12:29:09-04:00,"New Jersey, US",d8nia,39.2807885457,-74.5415133787,https://www.inaturalist.org/observations/82028812
82027274,Northern Diamondback Terrapin,2021-06-07 10:44:19-04:00,2021-06-07 10:47:52-04:00,2021-06-10 18:55:57-04:00,United States,jimharlan,38.9389319017,-74.8147645699,https://www.inaturalist.org/observations/82027274
82024153,Northern Diamondback Terrapin,2021-06-07 10:00:00-04:00,2021-06-07 10:22:46-04:00,2021-06-08 08:20:21-04:00,"Cape May County, US-NJ, US",acrawfordiii,38.9335642987,-74.9956354063,https://www.inaturalist.org/observations/82024153
81992088,Northern Diamondback Terrapin,2021-06-06 17:35:47-04:00,2021-06-07 03:37:19-04:00,2021-06-08 06:05:32-04:00,"New Jersey, US",enzymezou,39.4738803649,-74.3156590445,https://www.inaturalist.org/observations/81992088
81991962,Northern Diamondback Terrapin,2021-06-06 16:01:17-04:00,2021-06-07 03:34:51-04:00,2021-06-07 06:50:05-04:00,"New Jersey, US",enzymezou,39.4112886565,-74.2319485036,https://www.inaturalist.org/observations/81991962
81961270,Northern Diamondback Terrapin,2021-06-06 14:17:27-04:00,2021-06-06 21:03:47-04:00,2021-06-07 20:47:28-04:00,"New Jersey, US",lbhavlish,39.5631806408,-74.3219380602,https://www.inaturalist.org/observations/81961270
81953413,Northern Diamondback Terrapin,2021-06-06 20:06:26-04:00,2021-06-06 20:07:10-04:00,2022-01-20 10:02:23-05:00,"New Jersey, US",mibnnzyahoocom,39.4798590056,-74.3911067111,https://www.inaturalist.org/observations/81953413
81948765,Northern Diamondback Terrapin,2021-06-06 19:30:35-04:00,2021-06-06 19:31:26-04:00,2021-06-07 09:41:39-04:00,"New Jersey, US",mibnnzyahoocom,39.5518447855,-74.3602790774,https://www.inaturalist.org/observations/81948765
81944012,Northern Diamondback Terrapin,2021-06-06 18:52:44-04:00,2021-06-06 18:53:21-04:00,2021-06-06 19:35:31-04:00,"New Jersey, US",tjc647,39.4618645674,-74.2284614064,https://www.inaturalist.org/observations/81944012
81943452,Northern Diamondback Terrapin,2021-06-06 10:37:40-04:00,2021-06-06 18:49:24-04:00,2021-06-10 18:56:55-04:00,"New Jersey, US",johncanoles,39.0419871854,-75.0588426789,https://www.inaturalist.org/observations/81943452
81943313,Northern Diamondback Terrapin,2021-06-06 18:40:26-04:00,2021-06-06 18:48:10-04:00,2021-06-06 19:36:12-04:00,United States,tianaaaaa,40.1671618016,-74.0678801581,https://www.inaturalist.org/observations/81943313
81942887,Northern Diamondback Terrapin,2021-06-06 18:44:10-04:00,2021-06-06 18:44:43-04:00,2021-06-06 19:36:19-04:00,"New Jersey, US",mibnnzyahoocom,39.524085948,-74.2323288384,https://www.inaturalist.org/observations/81942887
